,Snapshot Month,Customer ID,Customer Age,Gender,Education_Level,Marital Status,Income Category,Month on Book,Credit_Limit,Revolving_Bal,Utilization,external_bank_credit_card_max_util_greater_than_90,external_bank_credit_card_max_util_greater_than_50,FICO,Total_Debt,Debt_to_Income_Ratio,Credit_Inquiries,Delinquency,Monthly_Interest_Revenue,Late_Fee_Revenue,Annual_Fee,ECL,ECL MoM Charge
1405,2016-04-30,768805434,66.0,F,Uneducated,Divorced,$120K +,29.0,9101.0,2013.3662235341214,0.18202330379065534,0.0,2.0,645.0,201329.7146364306,1.0,1.0,0.0,38.16939686575987,0,0,100.66831117670608,85.25226240521428
1406,2016-05-31,768805434,66.0,F,Uneducated,Divorced,$120K +,30.0,9101.0,924.888589240005,0.09386858270403294,2.0,2.0,754.0,64688.94371499271,0.47320431823156883,0.0,0.0,17.534037874812014,0,0,46.244429462000255,-54.42388171470583
1407,2016-06-30,768805434,66.0,F,Uneducated,Divorced,$120K +,31.0,9101.0,922.7737871190221,0.08584668795220604,2.0,2.0,695.0,127762.65413570039,0.8043331295891522,1.0,0.0,17.49394545620242,0,0,46.13868935595111,-0.10574010604914719
1408,2016-07-31,768805434,66.0,F,Uneducated,Divorced,$120K +,32.0,9101.0,247.4258350821488,0.02505259582265576,1.0,3.0,796.0,316962.2769083614,1.0,1.0,0.0,4.690698981487377,0,0,12.37129175410744,-33.76739760184367
1409,2016-08-31,768805434,66.0,F,Uneducated,Divorced,$120K +,33.0,9101.0,75.82607256624478,0.007869731309669298,2.0,2.0,760.0,203187.3650249774,1.0,0.0,0.0,1.4375106837108684,0,0,3.7913036283122388,-8.579988125795202
1410,2016-09-30,768805434,66.0,F,Uneducated,Divorced,$120K +,34.0,9101.0,554.4913094229929,0.05558581941538746,0.0,1.0,689.0,494745.20051435154,1.0,1.0,0.0,10.5120462440411,0,0,27.724565471149646,23.933261842837407
1411,2016-10-31,768805434,66.0,F,Uneducated,Divorced,$120K +,35.0,9101.0,1563.6510678870213,0.15181766574182926,1.0,2.0,554.0,448406.00749765465,1.0,5.0,0.0,29.643696945002148,0,0,78.18255339435107,50.45798792320143
1412,2015-05-31,768805435,61.0,M,Graduate,Unknown,Less than $40K,1.0,11794.0,3142.1127672762314,0.2607738585623597,3.0,3.0,577.0,3142.1127672762314,0.09843872959834576,4.0,0.0,59.568173842022794,0,0,157.10563836381158,157.10563836381158
1413,2015-06-30,768805435,63.0,M,Graduate,Unknown,Less than $40K,19.0,11794.0,3213.693446752141,0.2655832961731943,0.0,0.0,400.0,3213.693446752141,0.100089455205925,3.0,0.0,60.92520036352708,0,0,160.68467233760705,3.5790339737954753
1414,2015-07-31,768805435,63.0,M,Graduate,Unknown,Less than $40K,20.0,11794.0,3917.966568313315,0.31492207433859387,0.0,0.0,449.0,3917.966568313315,0.14035404159129233,2.0,0.0,74.27681020208382,0,0,195.89832841566576,35.213656078058705
1415,2015-08-31,768805435,63.0,M,Graduate,Unknown,Less than $40K,21.0,11794.0,197.66153746881378,0.015026515362766805,2.0,2.0,733.0,197.66153746881378,0.006683327529451591,2.0,0.0,3.7472674273337714,0,0,9.88307687344069,-186.01525154222506
1416,2015-09-30,768805435,63.0,M,Graduate,Unknown,Less than $40K,22.0,11794.0,3400.2957209722313,0.2526863527455078,0.0,0.0,527.0,3400.2957209722313,0.11192043972584591,4.0,0.0,64.46280627819156,0,0,170.01478604861157,160.13170917517087
1417,2015-10-31,768805435,63.0,M,Graduate,Unknown,Less than $40K,23.0,11794.0,3883.3991665116364,0.27321834495874087,0.0,1.0,555.0,3883.3991665116364,0.12394017621843108,3.0,0.0,73.6214813987276,0,0,194.16995832558183,24.155172276970262
1418,2015-11-30,768805435,63.0,M,Graduate,Unknown,Less than $40K,24.0,11794.0,2506.9807297472944,0.18424984134600825,0.0,1.0,474.0,2506.9807297472944,0.09061669247281443,6.0,0.0,47.52734067454921,0,100,125.34903648736473,-68.8209218382171
1419,2015-12-31,768805435,63.0,M,Graduate,Unknown,Less than $40K,25.0,11794.0,1893.1125210368934,0.14548962055844758,3.0,3.0,666.0,1893.1125210368934,0.05932726157393523,2.0,0.0,35.88962717381742,0,0,94.65562605184468,-30.69341043552005
1420,2016-01-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,26.0,11794.0,2212.4845487371426,0.1859356452011933,2.0,3.0,602.0,2212.4845487371426,0.06866166264371448,3.0,0.0,41.94428207495875,0,0,110.62422743685714,15.968601385012462
1421,2016-02-29,768805435,64.0,M,Graduate,Unknown,Less than $40K,27.0,11794.0,1576.5586136885895,0.13122107871926697,0.0,1.0,675.0,1576.5586136885895,0.05006132464956083,1.0,0.0,29.888398198308277,0,0,78.82793068442948,-31.796296752427665
1422,2016-03-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,28.0,11794.0,1749.4831608303546,0.13342921011829043,0.0,3.0,637.0,1749.4831608303546,0.05633523220778962,1.0,0.0,33.16670176302186,0,0,87.47415804151774,8.646227357088264
1423,2016-04-30,768805435,64.0,M,Graduate,Unknown,Less than $40K,29.0,11794.0,754.1967020124409,0.060156478353182684,0.0,3.0,499.0,754.1967020124409,0.024071605196099598,1.0,0.0,14.298061076751855,0,0,37.70983510062205,-49.76432294089569
1424,2016-05-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,30.0,11794.0,1953.3482426418218,0.14681546620945132,2.0,2.0,643.0,1953.3482426418218,0.07151301796977773,0.0,0.0,37.03157598400366,0,0,97.6674121320911,59.95757703146905
1425,2016-06-30,768805435,64.0,M,Graduate,Unknown,Less than $40K,31.0,11794.0,1553.6624505387374,0.11096735744939129,0.0,3.0,,1553.6624505387374,0.05622800199225625,2.0,0.0,29.454332737313383,0,0,77.68312252693687,-19.98428960515423
1426,2016-07-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,32.0,11794.0,3035.974955047281,0.25544647601135506,1.0,1.0,500.0,3035.974955047281,0.09579773648529909,5.0,0.0,57.556013197786356,0,0,151.79874775236405,74.11562522542718
1427,2016-08-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,33.0,11794.0,1741.0016481925495,0.12430689020338513,0.0,0.0,562.0,1741.0016481925495,0.052880695984957045,3.0,0.0,33.00590924643435,0,0,87.05008240962748,-64.74866534273657
1428,2016-09-30,768805435,64.0,M,Graduate,Unknown,Less than $40K,34.0,11794.0,3653.6112922266775,0.26380019099968766,2.0,2.0,569.0,3653.6112922266775,0.12448330976549261,4.0,0.0,69.26516287803335,0,0,182.6805646113339,95.63048220170641
1429,2016-10-31,768805435,64.0,M,Graduate,Unknown,Less than $40K,35.0,11794.0,3293.5391591729103,0.22477290277013715,3.0,3.0,567.0,3293.5391591729103,0.11524047071172468,1.0,0.0,62.43891537960003,0,0,164.67695795864552,-18.003606652688376
1430,2015-05-31,768805436,45.0,F,Post-Graduate,Unknown,$60K - $80K,1.0,14033.0,374.76316182319806,0.021478472290862215,1.0,3.0,850.0,255647.14905284243,1.0,0.0,0.0,7.104760021844188,0,0,18.738158091159903,18.738158091159903
1431,2015-06-30,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,19.0,14033.0,974.6042753414483,0.060805811448793746,3.0,3.0,850.0,148647.16917135715,1.0,2.0,0.0,18.476547851923176,0,0,48.73021376707242,29.992055675912518
1432,2015-07-31,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,20.0,14033.0,1732.6154782932142,0.11952550920206086,2.0,2.0,850.0,177333.74013764932,1.0,0.0,0.0,32.84692423748275,0,0,86.63077391466072,37.9005601475883
1433,2015-08-31,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,21.0,14033.0,2098.858503626856,0.14515503056297174,0.0,2.0,782.0,66080.06606050889,0.9145273257722505,2.0,0.0,39.790159511757935,0,0,104.9429251813428,18.31215126668208
1434,2015-09-30,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,22.0,14033.0,963.5348428314751,0.05674540442969166,2.0,2.0,686.0,286537.5208556097,1.0,3.0,0.0,18.266693550399104,0,0,48.176742141573754,-56.76618303976905
1435,2015-10-31,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,23.0,14033.0,3295.9321852827043,0.22028334138477323,1.0,1.0,756.0,165723.03057717174,1.0,1.0,0.0,62.484282368589504,0,0,164.7966092641352,116.61986712256146
1436,2015-11-30,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,24.0,14033.0,0.6279808927347152,3.680078361887523e-05,4.0,4.0,850.0,96273.27754645876,1.0,0.0,0.0,0.011905261764464731,0,100,0.03139904463673576,-164.76521021949847
1437,2015-12-31,768805436,47.0,F,Post-Graduate,Unknown,$60K - $80K,25.0,14033.0,3407.680132857271,0.22772560028158123,2.0,4.0,703.0,263590.3897018941,1.0,1.0,0.0,64.60279995870815,0,0,170.38400664286357,170.35260759822683
1438,2016-01-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,26.0,14033.0,1329.3859420366489,0.08536655550423781,0.0,2.0,720.0,93159.68702866748,1.0,3.0,0.0,25.20249868913079,0,0,66.46929710183245,-103.91470954103112
1439,2016-02-29,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,27.0,14033.0,2150.145229046276,0.14559721910732276,1.0,1.0,607.0,120071.90061597252,1.0,5.0,0.0,40.762453252259306,0,0,107.50726145231381,41.03796435048136
1440,2016-03-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,28.0,14033.0,2777.0403844967277,0.1590591658679704,4.0,4.0,790.0,276952.14501497615,1.0,2.0,0.0,52.64713160928896,0,0,138.8520192248364,31.344757772522584
1441,2016-04-30,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,29.0,14033.0,1223.310867605311,0.08344490684909044,1.0,2.0,850.0,202680.28098651252,1.0,1.0,0.0,23.191527428061484,0,0,61.16554338026555,-77.68647584457085
1442,2016-05-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,30.0,14861.617407488775,1512.5621278295557,0.09612954387197024,2.0,2.0,764.0,101305.07789145716,1.0,1.0,0.0,28.675152819392714,0,0,75.62810639147779,14.46256301121224
1443,2016-06-30,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,31.0,14033.0,2270.1153637756784,0.157147058249391,1.0,1.0,775.0,288163.92319155455,1.0,2.0,0.0,43.03684706645931,0,0,113.50576818878392,37.87766179730613
1444,2016-07-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,32.0,14033.0,841.7885148822671,0.0519895674118595,0.0,4.0,665.0,70902.73078831444,1.0,4.0,0.0,15.95862666513802,0,0,42.089425744113356,-71.41634244467056
1445,2016-08-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,33.0,14033.0,2409.924963269215,0.15855771508049912,3.0,4.0,787.0,68909.47882260819,1.0,0.0,0.0,45.687357453657775,0,0,120.49624816346075,78.40682241934739
1446,2016-09-30,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,34.0,14033.0,2265.9435860981935,0.133496474869936,4.0,4.0,826.0,84259.45354316285,1.0,0.0,0.0,42.95775850524955,0,0,113.29717930490968,-7.1990688585510725
1447,2016-10-31,768805436,48.0,F,Post-Graduate,Unknown,$60K - $80K,35.0,14033.0,1183.037150575648,0.08419309140005783,1.0,1.0,850.0,181049.4229823759,1.0,0.0,0.0,22.428018300613132,0,0,59.1518575287824,-54.145321776127275
1448,2015-05-31,768805437,53.0,F,Post-Graduate,Single,Less than $40K,1.0,10013.0,1361.5803755993543,0.13403538612027113,1.0,1.0,613.0,24445.112383297066,0.7742681376217995,3.0,0.0,25.812840760612556,0,0,68.07901877996771,68.07901877996771
1449,2015-06-30,768805437,55.0,F,Post-Graduate,Single,Less than $40K,19.0,10013.0,164.3525896692323,0.014688645300174549,2.0,2.0,489.0,19914.722849032773,0.6205466060729861,5.0,0.0,3.1157963949493057,0,0,8.217629483461614,-59.8613892965061
1450,2015-07-31,768805437,55.0,F,Post-Graduate,Single,Less than $40K,20.0,10013.0,710.5060628481725,0.05788197504474297,1.0,1.0,725.0,38518.42608910557,1.0,1.0,0.0,13.469773939475655,0,0,35.525303142408625,27.30767365894701
1451,2015-08-31,768805437,55.0,F,Post-Graduate,Single,Less than $40K,21.0,10013.0,623.4544938507923,0.060956638616971,3.0,3.0,712.0,19477.241623653495,0.7136049197957242,0.0,0.0,11.819450294423321,0,0,31.172724692539617,-4.352578449869007
1452,2015-09-30,768805437,55.0,F,Post-Graduate,Single,Less than $40K,22.0,10013.0,227.2393421974878,0.021821120466063642,3.0,3.0,642.0,11418.06061227215,0.3881649900409941,3.0,0.0,4.3080034493799735,0,0,11.36196710987439,-19.810757582665225
1453,2015-10-31,768805437,55.0,F,Post-Graduate,Single,Less than $40K,23.0,10013.0,2370.3925405518244,0.2365605822167691,1.0,1.0,597.0,17293.24333963353,0.5487377572883335,4.0,0.0,44.937901783781484,0,0,118.51962702759123,107.15765991771684
1454,2015-11-30,768805437,55.0,F,Post-Graduate,Single,Less than $40K,24.0,10013.0,1701.5234778838553,0.16433298322446382,1.0,1.0,564.0,29429.92155929164,1.0,3.0,0.0,32.257482093722125,0,100,85.07617389419278,-33.44345313339845
1455,2015-12-31,768805437,55.0,F,Post-Graduate,Single,Less than $40K,25.0,10013.0,1138.0266744974297,0.10147267661546705,0.0,1.0,,18627.781334181214,0.6733017063499767,0.0,0.0,21.57470969512227,0,0,56.901333724871485,-28.174840169321293
1456,2016-01-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,26.0,10013.0,1537.907405026387,0.13888642347483202,4.0,4.0,656.0,1537.907405026387,0.047067051271515385,1.0,0.0,29.155648584490244,0,0,76.89537025131936,19.99403652644788
1457,2016-02-29,768805437,56.0,F,Post-Graduate,Single,Less than $40K,27.0,10013.0,843.2282399584775,0.07757630143103404,0.0,0.0,759.0,843.2282399584775,0.02639806440723654,0.0,0.0,15.985920973132815,0,0,42.16141199792388,-34.733958253395485
1458,2016-03-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,28.0,10013.0,2634.1202094809396,0.22514749701786976,3.0,3.0,644.0,2634.1202094809396,0.09034616302721715,2.0,0.0,49.937650931339654,0,0,131.706010474047,89.54459847612311
1459,2016-04-30,768805437,56.0,F,Post-Graduate,Single,Less than $40K,29.0,10013.0,1855.8837394154048,0.1625959015091183,0.0,1.0,678.0,1855.8837394154048,0.057108428916598133,2.0,0.0,35.183843931837245,0,0,92.79418697077024,-38.91182350327675
1460,2016-05-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,30.0,10013.0,639.9192046149074,0.05308195757895049,1.0,2.0,686.0,639.9192046149074,0.02121192218069518,1.0,0.0,12.131588281089414,0,0,31.995960230745368,-60.79822674002487
1461,2016-06-30,768805437,56.0,F,Post-Graduate,Single,Less than $40K,31.0,10013.0,1983.7634934880034,0.1809876319146964,4.0,4.0,630.0,1983.7634934880034,0.061290952102349805,1.0,0.0,37.60818830954557,0,0,99.18817467440017,67.1922144436548
1462,2016-07-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,32.0,9882.405737745139,1294.7086974182364,0.10644417476854122,1.0,1.0,667.0,1294.7086974182364,0.046604692841833356,0.0,0.0,24.545087485654925,0,0,64.73543487091182,-34.452739803488356
1463,2016-08-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,33.0,9800.764827731284,722.0732065999086,0.07093080871341093,0.0,0.0,655.0,722.0732065999086,0.02344554098398115,0.0,0.0,13.689063850721068,0,0,36.103660329995435,-28.631774540916382
1464,2016-09-30,768805437,56.0,F,Post-Graduate,Single,Less than $40K,34.0,10013.0,334.33477692736943,0.028746192526646314,4.0,4.0,788.0,334.33477692736943,0.012280302615423795,0.0,0.0,6.33831870098907,0,0,16.71673884636847,-19.386921483626963
1465,2016-10-31,768805437,56.0,F,Post-Graduate,Single,Less than $40K,35.0,10013.0,2917.048208438672,0.24427285781063668,2.0,2.0,401.0,2917.048208438672,0.10189700874500994,5.0,0.0,55.30139993558034,0,0,145.85241042193363,129.13567157556514
1466,2015-06-30,768805438,24.0,F,Uneducated,Divorced,$60K - $80K,1.0,10593.0,2089.585932639379,0.17406417823479725,0.0,2.0,400.0,2089.585932639379,0.030309673297913342,7.0,0.0,39.61437011097734,0,0,104.47929663196895,104.47929663196895
1467,2015-07-31,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,20.0,10026.491949866264,5713.1422136956435,0.5820432480226815,0.0,1.0,400.0,39728.27473527639,0.6094113709749336,6.0,0.0,108.30975008724201,0,0,285.6571106847822,181.17781405281323
1468,2015-08-31,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,21.0,10593.0,5748.121787591777,0.6146168472751895,1.0,2.0,400.0,26518.817385394184,0.3914431562759491,6.0,0.0,108.97289284916491,0,0,287.4060893795889,1.7489786948066808
1469,2015-09-30,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,22.0,10593.0,2852.166049381423,0.21955402279994693,2.0,3.0,598.0,27656.429432256267,0.4207834243840963,9.0,0.0,54.07136396417301,0,0,142.60830246907116,-144.79778691051771
1470,2015-10-31,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,23.0,10158.377332394686,4614.701337687057,0.3802018240153418,0.0,2.0,497.0,17252.257481097837,0.22885861087699574,4.0,0.0,87.48550795987123,0,0,230.73506688435288,88.12676441528171
1471,2015-11-30,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,24.0,10593.0,1106.0807192632205,0.08940096811181944,3.0,3.0,706.0,36330.569139051804,0.5643017229443391,2.0,0.0,20.969078275792135,0,100,55.30403596316103,-175.43103092119185
1472,2015-12-31,768805438,26.0,F,Uneducated,Divorced,$60K - $80K,25.0,10930.20585286539,275.44072523451894,0.022081742403479106,2.0,2.0,760.0,18851.07146118838,0.2793705459918558,3.0,0.0,5.22180526899601,0,0,13.772036261725948,-41.53199970143508
1473,2016-01-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,26.0,10593.0,2556.910150284351,0.19702525752604644,0.0,3.0,574.0,14191.51328698636,0.19791720532185686,7.0,0.0,48.47390262909072,0,0,127.84550751421756,114.07347125249161
1474,2016-02-29,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,27.0,10593.0,2415.9532873864787,0.1886422593858653,2.0,2.0,596.0,7461.027642067336,0.1098723997756819,5.0,0.0,45.80164242227286,0,0,120.79766436932394,-7.047843144893619
1475,2016-03-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,28.0,10593.0,2408.0792889658114,0.2171909274657301,3.0,3.0,619.0,39116.70901452113,0.5748242852345273,6.0,0.0,45.65236716021385,0,0,120.40396444829058,-0.3936999210333596
1476,2016-04-30,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,29.0,10593.0,5110.626836333653,0.4735688042617501,2.0,2.0,400.0,24240.264103626705,0.3821883564133929,5.0,0.0,96.8872635632134,0,0,255.53134181668267,135.1273773683921
1477,2016-05-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,30.0,10593.0,2659.3949030798854,0.20881142616510967,1.0,1.0,573.0,23584.16725090398,0.3682998071165816,6.0,0.0,50.416808572588465,0,0,132.96974515399427,-122.5615966626884
1478,2016-06-30,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,31.0,10593.0,4158.993033606542,0.37316737851012244,0.0,1.0,483.0,19915.76075519412,0.2996327062480194,4.0,0.0,78.84618993111282,0,0,207.9496516803271,74.97990652633283
1479,2016-07-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,32.0,10593.0,6177.869916372598,0.6299706555232696,1.0,1.0,400.0,38005.326022423105,0.5872482119820792,6.0,0.0,117.12005787459171,0,0,308.8934958186299,100.94384413830281
1480,2016-08-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,33.0,10593.0,2617.4301212371684,0.21407434766002054,3.0,3.0,615.0,33997.45250280921,0.46464915031100756,6.0,0.0,49.62124023841424,0,0,130.8715060618584,-178.0219897567715
1481,2016-09-30,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,34.0,10593.0,2563.2536383476886,0.2234545580828892,3.0,3.0,529.0,17038.747493636634,0.24658830458714587,4.0,0.0,48.59416247579548,0,0,128.16268191738445,-2.708824144473965
1482,2016-10-31,768805438,27.0,F,Uneducated,Divorced,$60K - $80K,35.0,10593.0,4398.811618248784,0.3390771389722689,2.0,3.0,524.0,35471.673815968476,0.4837470592615879,5.0,0.0,83.39267065876044,0,0,219.9405809124392,91.77789899505476
1483,2015-06-30,768805439,63.0,F,Post-Graduate,Unknown,$120K +,1.0,1232.0,147.05636761428835,0.11817646238728265,2.0,4.0,850.0,322819.6015124319,1.0,0.0,0.0,2.7878946172316783,0,0,7.352818380714417,7.352818380714417
1484,2015-07-31,768805439,65.0,F,Post-Graduate,Unknown,$120K +,20.0,1232.0,63.78923260834349,0.04400039192471832,1.0,1.0,850.0,113798.78870089399,0.6912829260371408,0.0,0.0,1.2093162717889758,0,0,3.1894616304171746,-4.163356750297243
1485,2015-08-31,768805439,65.0,F,Post-Graduate,Unknown,$120K +,21.0,1232.0,197.30943180789882,0.12934857825609147,1.0,2.0,850.0,260875.34510828418,1.0,1.0,0.0,3.740592208214146,0,0,9.865471590394941,6.676009959977767
1486,2015-09-30,768805439,65.0,F,Post-Graduate,Unknown,$120K +,22.0,1232.0,125.75359952599506,0.09828316482814276,3.0,3.0,832.0,80980.36054279588,0.5807776020676352,0.0,0.0,2.3840367398138143,0,0,6.287679976299753,-3.5777916140951884
1487,2015-10-31,768805439,65.0,F,Post-Graduate,Unknown,$120K +,23.0,1232.0,10.085752084013217,0.007718219090362561,2.0,2.0,653.0,123140.35382269838,0.8318134919640184,1.0,0.0,0.19120568800872256,0,0,0.5042876042006609,-5.783392372099092
1488,2015-11-30,768805439,65.0,F,Post-Graduate,Unknown,$120K +,24.0,1232.0,73.74628186682644,0.05159203654651424,0.0,1.0,850.0,72222.66515713451,0.5214208052446813,0.0,0.0,1.3980820116312955,0,100,3.687314093341322,3.183026489140661
1489,2015-12-31,768805439,65.0,F,Post-Graduate,Unknown,$120K +,25.0,1232.0,47.99187239898235,0.03816215189775498,1.0,3.0,760.0,165817.6749980341,1.0,0.0,0.0,0.9098299169399073,0,0,2.3995936199491177,-1.2877204733922043
1490,2016-01-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,26.0,1304.2071145013815,186.21708351879983,0.1385682453292323,2.0,2.0,834.0,361282.36117915047,1.0,0.0,0.0,3.530303469349407,0,0,9.310854175939992,6.911260555990875
1491,2016-02-29,768805439,66.0,F,Post-Graduate,Unknown,$120K +,27.0,1232.0,103.62499313868679,0.077808938226041,1.0,2.0,850.0,424875.85067593004,1.0,0.0,0.0,1.964522619923224,0,0,5.18124965693434,-4.129604519005652
1492,2016-03-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,28.0,1232.0,112.8522695698964,0.07879613764317986,2.0,3.0,809.0,373828.8658586548,1.0,1.0,0.0,2.1394533265060955,0,0,5.64261347849482,0.4613638215604796
1493,2016-04-30,768805439,66.0,F,Post-Graduate,Unknown,$120K +,29.0,1232.0,79.48547649255933,0.06435326204452292,2.0,2.0,850.0,193689.2435846144,1.0,1.0,0.0,1.5068856633459398,0,0,3.9742738246279665,-1.6683396538668531
1494,2016-05-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,30.0,1232.0,161.12918117357148,0.1253120452893849,1.0,3.0,850.0,222249.94503460074,1.0,1.0,0.0,3.054687016688568,0,0,8.056459058678575,4.082185234050609
1495,2016-06-30,768805439,66.0,F,Post-Graduate,Unknown,$120K +,31.0,1213.66327949793,66.27060615480663,0.05059595544893441,2.0,2.0,850.0,316851.89080554014,1.0,1.0,0.0,1.256358151482824,0,0,3.3135303077403315,-4.742928750938244
1496,2016-07-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,32.0,1232.0,49.60782301069161,0.03399077784649615,2.0,2.0,846.0,458304.0409890283,1.0,0.0,0.0,0.9404651086366915,0,0,2.480391150534581,-0.8331391572057507
1497,2016-08-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,33.0,1232.0,94.7299992627455,0.07348198030278529,0.0,4.0,850.0,143095.6057511909,0.8836016667639439,0.0,0.0,1.795891326023129,0,0,4.736499963137275,2.2561088126026942
1498,2016-09-30,768805439,66.0,F,Post-Graduate,Unknown,$120K +,34.0,1191.7559262706557,179.7968795334653,0.1479092553212537,0.0,4.0,850.0,263090.15819628176,1.0,0.0,0.0,3.408589242195435,0,0,8.989843976673265,4.25334401353599
1499,2016-10-31,768805439,66.0,F,Post-Graduate,Unknown,$120K +,35.0,1232.0,59.272961685988946,0.04493635276301697,2.0,2.0,,253914.0169520573,1.0,0.0,0.0,1.1236968076429783,0,0,2.9636480842994475,-6.026195892373818
1500,2015-06-30,768805440,38.0,M,Post-Graduate,Single,$120K +,1.0,18020.0,884.1594772733209,0.04409391483524696,2.0,3.0,850.0,483846.39769600827,1.0,0.0,0.0,16.761895370147617,0,0,44.20797386366605,44.20797386366605
1501,2015-07-31,768805440,40.0,M,Post-Graduate,Single,$120K +,20.0,18020.0,3001.886957475063,0.15816585895085924,3.0,4.0,847.0,399406.33822936873,1.0,0.0,0.0,56.90977293981224,0,0,150.09434787375315,105.88637401008711
1502,2015-08-31,768805440,40.0,M,Post-Graduate,Single,$120K +,21.0,18020.0,1541.2471512374336,0.07963727437549764,0.0,1.0,850.0,129140.67115482053,0.7839480082629715,2.0,0.0,29.218963493159265,0,0,77.06235756187169,-73.03199031188146
1503,2015-09-30,768805440,40.0,M,Post-Graduate,Single,$120K +,22.0,18020.0,2165.0302413764784,0.10855914220338062,3.0,3.0,850.0,350875.0144453253,1.0,1.0,0.0,41.044643316015275,0,0,108.25151206882393,31.189154506952235
1504,2015-10-31,768805440,40.0,M,Post-Graduate,Single,$120K +,23.0,18020.0,956.1137787807171,0.04550383365579416,0.0,0.0,850.0,343005.9343691376,1.0,1.0,0.0,18.126005018124832,0,0,47.80568893903586,-60.44582312978807
1505,2015-11-30,768805440,40.0,M,Post-Graduate,Single,$120K +,24.0,18020.0,911.5461462954207,0.040879588740199646,1.0,1.0,850.0,258144.197902823,1.0,0.0,0.0,17.281091841468584,0,100,45.57730731477104,-2.22838162426482
1506,2015-12-31,768805440,40.0,M,Post-Graduate,Single,$120K +,25.0,18020.0,2831.7831560809936,0.13735385043291506,2.0,2.0,713.0,131385.10988548415,0.8299124706158505,3.0,0.0,53.684945072983474,0,0,141.58915780404968,96.01185048927863
1507,2016-01-31,768805440,41.0,M,Post-Graduate,Single,$120K +,26.0,18020.0,768.7930288323846,0.03433823202302585,0.0,1.0,850.0,147206.7259683449,0.9905788216571877,2.0,0.0,14.574778240604347,0,0,38.43965144161923,-103.14950636243044
1508,2016-02-29,768805440,41.0,M,Post-Graduate,Single,$120K +,27.0,18020.0,2533.5800524348924,0.13769590291890035,1.0,1.0,850.0,393486.4798762585,1.0,0.0,0.0,48.03161063406069,0,0,126.67900262174463,88.2393511801254
1509,2016-03-31,768805440,41.0,M,Post-Graduate,Single,$120K +,28.0,18020.0,3093.5640042918235,0.1508820322080686,0.0,0.0,779.0,193382.85314916185,1.0,0.0,0.0,58.647786393364385,0,0,154.6782002145912,27.999197592846556
1510,2016-04-30,768805440,41.0,M,Post-Graduate,Single,$120K +,29.0,18020.0,1859.2766777394695,0.09085718337254864,4.0,4.0,847.0,500153.7876469025,1.0,2.0,0.0,35.248167256584864,0,0,92.96383388697348,-61.71436632761771
1511,2016-05-31,768805440,41.0,M,Post-Graduate,Single,$120K +,30.0,18020.0,2207.491080455885,0.11376228358160029,1.0,1.0,847.0,179677.0924112447,1.0,2.0,0.0,41.84961590328266,0,0,110.37455402279426,17.41072013582078
